text	label
A Anglet, une solution pour traiter les déchets tout en produisant de l'énergie verte: La société Pyro Green I... http	positive
La #progression des #énergies #renouvelables risque de connaître un ralentissement après 2020, selon l'AIE/ http	negative
"Erik Grab ""Notre stratégie, c'est le développement durable, en intègrant la performance financière"" @user #innodurable"	neutral
Une cellule solaire capable de stocker son énergie ! | L’Energie d’avancer http http	positive
J'ai envie de vomir quand je vois l'écologiste qui se présente aux élections au Brésil. Elle me dégoûte	negative
Un Cheway de Rass a reçu ce matin le prix Nobel de Chimie de l’énergie renouvelable , avec 2 fakhrates , il a tenu toute une journée .	neutral
#ecologie Algues Sargasses : Le préfet constate l'ampleur du phénomène http	positive
@user Ou quand les Panneaux photovoltaiques vont paraitre dérisoires à côté de décisions avec impact sur 20 ans...	negative
L'Islande ou le laboratoire des énergies renouvelables http	neutral
« Si vous voulez voir le Vert à moitié plein, rien de tel que le samedi soir des Rencontres écologiques d'été. »... http	positive
"""TransCanada: la Cour rejette la requête en injonction des écologistes"" http"	negative
France Ecologie Energie : la lettre d’information du ministère (via @user) http	neutral
Des pneus recyclés pour produire... des batteries lithium-ion: http	positive
Deux éoliennes à côté d'une centrale nucléaire : la parfaite allégorie de la bonne conscience qu'on se donne.	negative
Bon #WE et #FF à tous @user @user @user @user @user @user @user @user	neutral
#ENVIRONNEMENT Petite éclaircie pour les énergies renouvelables | http http	positive
#ecologie Ecotaxe suspendue : « Un mauvais signal pour l'écologie » http	negative
Ceci explique cela... #écologie #Déforestation http	neutral
LightSail se propulsera dans l'espace uniquement à l'#énergie #solaire http #role_energies	positive
#TV5: Royal persiste dans l'idée de taxer les sociétés autoroutières: La ministre de l'Ecologie Ségolène Royal... http	negative
@user Les plus TOXIQUES qui se retrouvent dans chacun des ECOSYSTEMES de notre planette et qui donne naissance a toutes sortes de	neutral
EDF reçoit le feu vert du Cameroun pour construire une centrale hydroélectrique... http	positive
#Acidification des #océans : + 26% par rapport à l'ère pré-industrielle | #climat #Biodiversité @user http	negative
#BTP #Durable #DD #Ecologie L'entrée en vigueur du dispositif d'éco-conditionnalité officialisée par décret http	neutral
A Calais, 6 millions de voyages avec une énergie propre dans les transports en commun :  #énergie #renouvelable http	positive
Demain, manif a #Cacouna pour sauver bélugas, espece menacée d'extinction. Départ de MTL underwaterreality@gmail.com il reste des places	negative
@user @user On peut pas etre soeur vu qu'on est pas du même écosystème: toi tes du milieu aquatique (thon) et moi	neutral
Les Amis de la Terre : Les prix pinocchio du développement durable Lyon-Turin Ferroviaire  aux frais du contribuable http	positive
Le Parlement européen s'alarme de la place de l'écologie dans la Commission Juncker http	negative
ECOLOGIE • L'extension du domaine de la glace http via @user	neutral
L’énergie solaire va faire revivre les places de nos villages http via @user://twitter.com/LeJDM976	positive
Éoliennes : le rapport qui accuse | Valeurs Actuelles http via @user	negative
Spécialiste des matériaux écologiques Vente en ligne de peintures Bio pour une maison 100% écologique !	neutral
Maghress/Eco&gt; Energie solaire : La deuxième phase du projet Noor soutenue par la BM http	positive
Écotaxe : Ségolène Royal s’attaque aux sociétés d’autoroute: Ennemie jurée de « l’écologie punitive », Ségolèn... http	negative
Réseaux, villes et changement climatique http	neutral
Ben @user: @user Plus d'énergies renouvelables et gratuites et moins de nucléaire est nécessaire et o... http	positive
Chronique des Droits de l'Homme - Les OGM et la panne de la biodiversité agricole http	negative
Quand les #véhicules et les #villes deviennent #connectés | #smartcity @user via @user http	neutral
".@user ""ce qui est intéressant, en cette rentrée compliquée pour les socialistes et écologistes, ce sont les propositions"" (@user)"	positive
@user @user @user @user Il n'y a pas de destructions, le catastrophisme n'est pas l'écologie sérieuse #NDDL	negative
Il vient d'arriver chez moi celui-là...  http http	neutral
Les intranets et leur écosystème - Portrait des usages et meilleures pratiques http	positive
Ségolène #Royal: “Une parti des revenus de l’#écotaxe serait allée à une entreprise privée italienne”  #écologie #eelv super ta défense #nul	negative
On a retrouvé @user .. il était en Afrique sans pression en train de faire de l'énergie solaire &gt; http via @user	neutral
200 territoires à énergie positive pour la croissance verte http #DREAL #NPDC	positive
#video L'urgence de ralentir http #ecologie #developpement #vivreautrement #documentaire @user http	negative
La renaissance du tabac zimbabwéen au prix d’un... http	neutral
Journée étonnante pour l'écologie : #Cañete confirmé, #Ecotaxe abandonnée, mais... @user sauvé. Y a des jours, comme ça...	positive
Suspension de l’Ecotaxe : 160 salariés et 130 agents menacés http	negative
11 octobre journée européenne d’action Stop #TAFTA - CETA -TISA #Qumper : manifestation place Terre au Duc 11h http	neutral
Tunisie : accroitre la production d’énergie solaire pour l’autoconsommation et l’exportation http http	positive
Ulcéré par les larmes de crocodile sur l'ecotaxe. @user à raison de s'opposer à l'écologie punitive.	negative
2050 - A New York le mercure devrait passer au-dessus des 32°C trois fois plus souvent qu'actuellement http	neutral
La croissance des énergies renouvelables devrait ralentir d’ici 10 ans | EurActiv.fr http	positive
Ainsi les écolos se mirent en mode troll pour refuser #Canete comme commissaire à l'énergie et au changement climatique.  cc @user	negative
Profil genre de la Tunisie  http #ecologie Mediaterre	neutral
Avantage panneaux solaires : l’énergie solaire est inépuisable contrairement aux énergies fossiles. http	positive
@user Pour une fois, l'Allemagne a fait une grave erreur, elle a misé sur les éoliennes et à du relancer le charbon donc polluer	negative
#ecologie Sursis révoqué pour l'écotaxe http	neutral
@user @user oui c'est important... Donc on veut le résultat de l'étude de théière et de son écosystème  dans 3 semaines 😜	positive
Le manchot empereur victime du réchauffement climatique http	negative
Le changement climatique en France au XXIe siècle #pdf | Ministère de l'Ecologie, du Développement durable et d... http	neutral
La communauté internationale au chevet de la biodiversité http	positive
@user la C-B investis pour le futur dans les énergies vertes pas le pétrole comme qu'on fait comme des morons	negative
Le Rouge passe au Vert ! “@french_ruvr: RE L’#énergie verte en #Russie grâce à la #Chine http http	neutral
Le recul de l écologie punitive est une excellente chose pour l avenir du Pays.	positive
Pour ceux qui sont encore sceptiques envers le changement climatique....... http	negative
@user Plus d'énergies renouvelables et gratuites et moins de nucléaire est nécessaire et obligatoire, il est temps de s'en rendre compte	neutral
Lancement de la première centrale française de géothermie marine http via @user	positive
Louper Schwarzy s'impliquant corps et âme dans l'écologie c'est un sacré acte manqué	negative
LE BRASSEUR D'AIR E65. En vente en ligne taxe et douane inclus... http	neutral
L'incroyable univers du géant #Google en une carte interactive ! via @user http http	positive
#LT Rappelons que les éoliennes ne sont pas rentables, c'est une taxe sur vos factures qui font la fortune des exploitants	negative
Sant  : 250 000 d c s de plus par an   partir de 2030   cause du changement climatique: Le changement ... http #climat	neutral
Le bébé #tigre noir qui fait sensation - http	positive
#OdavelyMusic Polémique autour de l’abattage massif des bouquetins de Haute-Savoie: Pour lutter contre la bruc... http	negative
http Ce tableau permet de retrouver les fonctions identiques lorsque l'on #switch de #smartphone vers un autre ecosystème	neutral
"Jrelisais ma leçon de geo et je vois que j'ai écris ""dénonciation de la flemme prise en compte de l'écologie "" j'ai pas tout compris 😂"	positive
“@nk_m: Par manque de courage, Ségolène Royal tue l'#écotaxe et assassine l'écologie.”nkm ferme la a tt jamais!!!	negative
#ecologie Réunion des ministres européens des Transports http	neutral
Je soutiens la suppression de l'écotaxe, l'écologie ne doit pas être punitive. Je salue la décision courageuse de @user @user	positive
@user @user jmj vous feriez mieux de comptabiliser les promesses non tenues des écologistes !!!!	negative
"Tour d'horizon des énergies renouvelables en 1'30"" http   ATRACTIVO"	neutral
Projet de loi à l’#Assemblée : le titre I sur les enjeux est adopté http (via @user) #Energie #Gaz #EnR #LoiRoyal	positive
"""De tte facon la notion de strategie est morte ds le digital... Je ne sais pas quel sera l'ecosysteme ds 3 ans"" Fany P @user 2/2"	negative
#RTSdécouverte Mission Gulf Stream: au cœur du réchauffement climatique, un doc à voir mnt sur #RTSUn http	neutral
14/09 - journée d'étude sur mobilités urbaines et changement climatique @user http	positive
@user pourquoi n'ont-ils pas tiré sur un khwenji c'est une espèce protégée? @user	negative
Actualisation recherche de fonds http #ecologie GreenUnivers	neutral
@user @user @user L'écologie c'est la responsabilité individuelle et respect de la nature, pas un parti politique de nantis !	positive
Déplacement de Jean-Luc Mélenchon dans les Pyrénées pour dénoncer la privatisation des centrales hydroélectriques. http	negative
Le réchauffement climatique pourrait causer 250.000 décès chaque année &gt; http &lt; via @user #pollution #climat	neutral
Un chien survit à une tentative d'euthanasie http	positive
Ecologie &amp; décroissance est sorti de presse! http	negative
[Random] #ClickClean : l'ONG #Greenpeace pointe du doigt l’impact du Web sur l' #écologie http	neutral
Tout un écosystème se met en place pour aider chaque projet à franchir plus aisément les étapes vers le marché :... http	positive
Une autre espèce menacée : le fromage. http http	negative
Agri écologie, idéologie derrière le concept http	neutral
Derniers jours pr rêver &gt;Les + belles voitures au @user &gt;Escapade #Partageco à #Paris...http http	positive
Vaucluse : Escroquerie aux panneaux solaires :  un an de prison ferme pour l’ancien gérant http #Actualités	negative
Demain @user, secrétaire générale de l'@user, participera aux Rencontres Internationales des Véhicules Écologiques #RIVE2014	neutral
Instructif. A regarder pour ceux qui disposent de 15 petites minutes. http	positive
Des puits de gaz et de pétrole abandonnés préoccupent des écologistes | Pollution http	negative
Sûreté des digues : un projet de décret mis en ligne: Le ministère de l’Ecologie publie sur son site un projet... http	neutral
Je co-anime la 12e rencontre des Champions du développement durable du #CECCE. Un beau groupe de 55 passionnés! http	positive
En sous-sol, la sécheresse invisible, prochaine menace | @user http #Environnement #Géologie #Ecologie #Climat	negative
"""@user: [Random] #ClickClean : l'ONG #Greenpeace pointe du doigt l’impact du Web sur l' #écologie http"	neutral
L'étudiante Khadija Houssein Abboud inscrite en Master 2 Biologie et Ecologie Marines soutiendra son projet de... http	positive
Réchauffement climatique : l'ours polaire en danger - francetv éducation http	negative
@user:Le tiers financement c'est génial,ms encore une fois on ne sait toujours pas comment on va financer ces sociétés #DirectAN	neutral
Nouveau Quizz Nature, écologie de 12 questions &gt; Belles pierres http	positive
@user encore faudrait-il qe les écologistes parlent d'#environnement au lieu de faire de la compromission permanente pr qlques placé...s	negative
#Suède | Des #batteries #écologiques pour résoudre les problèmes du moment | @user #énergie http	neutral
Les énergies renouvelables produisent presque 28 % de l‘électricité en Allemagne ! http	positive
FH pendant sa campagne avait fait tout un plat avec la transition énergétique. Or depuis plus de 2 ans, combien de loi sur l écologie?	negative
@user Il doit y avoir un écosystème juste au dessus de la pelouse d'entrainement :)	neutral
#Job Conseil Manager Développement Durable Paris H/F: Au sein d'une activité dédiée à la maîtrise des... http #Finance	positive
"Chaleur et électricité ""propre"" ?,quelle idée saugrenue,la géothermie .....http"	negative
@user Pour accélérer le processus : un bonus écologique pour TOUS les VE #transitionénergétique #Petition http	neutral
@user et un qui fournit la France en énergie éolienne depuis sa naissance	positive
#BTP #Durable #DD #Ecologie Week-end archi-ludique : la Folle Journée de Nancy http	negative
Les toilettes écologiques sur le parcours de cross des #JEM2014 http	neutral
Je reviens du futur et Total a racheté 75% du soleil pour avoir le monopole de l'énergie solaire	positive
Décret Alstom : les ventes d’EnR coincées dans un embouteillage à Bercy (Premium) http #ecologie GreenUnivers	negative
Saint-Priest : le fruit de graines ancestrales - Grand Lyon magazine | @user http	neutral
Ecologie : le Pape François lance un appel pour la protection de la ... - bioaddict: Ecolo... http #ecologie #eco #bio	positive
Le scandale des éoliennes pas écolo du tout, qui coûtent des milliards, polluent les paysages. Corruption idéologique http	negative
"Yr13 French. Tour d'horizon des énergies renouvelables en 1'30"" http http #AFP [via @user]”"	neutral
Les banques s’invitent dans l’écosystème du « crowdfunding », Banque - Assurances http	positive
"Belle conférence ce matin @user ""Sans le développement durable, l'#innovation risque de tourner à vide"" @user @user”"	negative
L'écosystème du #football professionnel français - via @user http	neutral
Les éoliennes, une énergie propre mais pas sans bruit - lesoir.be http via @user	positive
@user ça dépend. Le réchauffement climatique contrairement à ce que l'on dit stagne depuis 2 ans environ. (1/2)	negative
Apprenti Ingénieur QHSE et Développement Durable H/F-ALTEN-Stage-Alternance...: http	neutral
Le challenge vert d’un navigateur qui n’avait pas peur du changement climatique http	positive
1 300 espèces menacées : comment les oiseaux sont en train de disparaître dans l'indifférence générale | @user http	negative
"R éunion d'information sur le r èglement ""PIC"" le 3 octobre 2014  http"	neutral
#ecologie Les 30 plus belles photos de nature réalisées par des scientifiques http	positive
"""Les enfants ont peur, ça les empêche de dormir..."" Non mais franchement !!! #ecologie #Loup  http via @user"	negative
Poêle à granulés de bois : ce qu'il faut savoir   http	neutral
C’est une première : des scientifiques élaborent une cellule solaire qui stocke sa p ropre énergie | Daily Geek... http	positive
Le PLQ ne sait pas compter ! Les éoliennes nous coutent une fortune et le PLQ en rajoute !	negative
Eoliennes : l’armée vent debout. ENQUÊTE  La possible extension des zones d’exclusion militaires #eoilen http	neutral
[#LoiRoyal] Aujourd’hui, les énergéticiens financent formation des professionnels du bâtiment avec programme FEEBAT http	positive
Le réchauffement du #climat provoque la disparition de milliers d'espèces, ainsi que la preuve de leur disparition. http	negative
#Bâtiment #Economie Construire des maisons 100 % écologiques en 4 mois http	neutral
15 ans de #Recma qui innove ds recyclage des panneaux solaires. L éco sociale, ce n est pas le travail forcé, c est la dignité humaine #Rw	positive
#ecologie Dossier GPII : Grands projets inutiles imposés http	negative
* Réchauffement climatique &gt;&gt;&gt; de plus en plus d'inondations ~ http	neutral
#partenariat @user Nacarat s’engage en faveur des énergies renouvelables d’électricité « verte » http #écologie	positive
#bresil Les gênantes relations de Marina Silva, l'espoir écologiste du Brésil http via @user	negative
Réchauffement climatique : le point culminant de la Suède sur le point de passer en deuxième position Atlantico.fr ► http	neutral
@user @user brasser du vent, ça pourrait offrir des perspectives dans l'énergie éolienne #bourdindirect #ecologie	positive
Forages à Cacouna : la Cour rejette la requête des groupes environnementalistes  http	negative
"Taxe sur les éoliennes: ""Une taxe qui tombe hors du cadre éolien"" http #UVCW #localgov #Wallonie"	neutral
Le #Liberia, improbable précurseur de la lutte contre la #déforestation http #écologie	positive
#Biodiversité : Engadine : Rendre la réserve grisonne encore plus sauvage http	negative
"Rendez-vous dans 10 jours pour une journée de découverte du lac d'#Annecy et de son écosystème avec ""Lac en... http"	neutral
Ce débat sur le changement climatique vaut le coup d'œil ! - http http	positive
La ville est confrontée à d'importants problèmes écologiques Au premier rang, le problème de l'énergie.	negative
#ecologie Sur l'autoroute de la démagogie http	neutral
Vincent-Jacques le Seigneur a été élu président de l’Observatoire des Énergies Renouvelables http	positive
RT @user: Gaz à effet de serre: le Canada ne pourra respecter son engagement http	negative
NASA lance la campagne de terrain de sonde écologie de l'océan, cycle du carbone | NASA http	neutral
"""Je suis totalement écologiste. L'écologie est héritière des valeurs de gauche ms s'oppose au productivisme"" @user #ONPC #Eelv"	positive
1er Salon du #nucléaire au Bourget indécent au lendemain de #tchernobyl et #fukushima ! http http	negative
Maroc/Afrique/UE: 20 millions d’euros pour la création du Centre Africain de Gestion des Risques et Catastrophes lié…http	neutral
Energies renouvelables: le Brésil, leader mondial en matière de création d'emplois (Etude): Le Brésil occupe la... http	positive
Ecologiste pris en flagrant delit d'antisemitisme  http	negative
Thomas Thévenoud devient membre de la commission du Développement durable de l'Assemblée http	neutral
La caisse d'épargne Loire centre finance 17 éoliennes qui alimentent  45000 foyers a ALLONNES et BEAUVILLIERS. http	positive
Voilà des panneaux solaires VRAIMENT transparents ! Dommage pour le tout petit rendement ! http	negative
@user Blague de Tumblr: ce qu'on retient de l'école c'est essentiellemt que les mitochondries sont la centrale électrique de la cellule	neutral
Les Amis de la Terre : Les prix pinocchio du développement durable http	positive
#ecologie Conflits, pauvreté et changement climatique : les défis persistants pour l'atteinte des OMD en Côte ... http	negative
L'envers de la médaille des énergies vertes - http - Pieuvre.ca #Environnement #Énergie	neutral
#Ecotaxe super leçon d'écologie ce renoncement,.. et 2 victoires en force celle des casseurs bretons et des routiers menaçants	positive
Les éoliennes tueuses de chauves-souris. http	negative
#Ambassades @user: RT @user: L'écologiste Nicolas Hulot en croisade au Canada… http	neutral
"#bourdindirect @user : ""je veux relancer le bâtiment avec les travaux d'amélioration thermique des logements"". #écologie #emplois"	positive
Un village médiéval détruit pour l'implantation de 6 éoliennes à Bouriège dans l'Aude - France 3 Languedoc-Roussillon http	negative
Troph ées du m éc énat d'entreprise pour l'environnement et le d éveloppement durable : le http	neutral
#WACOAg3 : Créer des fermes agro-écologiques qui prennent les jeunes en charge: Buildings capacity for younth and womens @user	positive
@user @user @user ahhh oue ils rigolent plus avec l'écologie	negative
#Energie #Chiffres Conjoncture énergétique - Août 2014: Chiffres &amp; statistiques n°565 - octobre 2014 http	neutral
Les panneaux photovoltaïques de Malmedy au top http	positive
Changement climatique : l'acidification des océans s'accélère: Le rapport sur les effets ... http #Actu #environnement	negative
Le Palmarès 2013 de l'écologie en France http	neutral
#Paris #Idf Mondial de l'automobile : roulez écolo !: NOUVEAUTÉS DU SALON - Les voitures écologiques misent su... http	positive
Écologistes surveillés : une plainte dérange le SCRS http	negative
Réchauffement climatique : le point culminant de la Suède sur le point de passer en deuxième position: Selon d... http	neutral
La #Chine met l'accent sur les #matériaux écologiques dans la #construction de #logements sociaux http	positive
#ecologie Aux Etats-Unis, ils polluent pour le plaisir - et pour emmerder les écolos http	negative
@user non je crois pas. C'est celle ou il y a les éoliennes je crois	neutral
@user Excellente journée ツ #Energie #Renouvelable	positive
Éoliennes de l'Érable : plus de 8 millions $ en voirie! http	negative
#Environnement #Energie #polynésie 1ère – A #Manihi, les #énergiesrenouvelables au programme du haut-commissaire http	neutral
Au Testet, la police stimule la croissance en coupant les arbres - @user | @user http	positive
#Ecologie ;) Uriner sous la douche pour sauver la planète - http	negative
#TransCanada: «Promoteur qui fait stationnement souterrain fera même procédé qu'on fera» http #FleuveSaintLaurent #Québec	neutral
#Marseille Dualsun lève 1,3 M€ pour développer ses panneaux solaires #economie article dans l'hebdo Les Nouvelles Publications	positive
L’UE somme les Etats d’optimiser les dépenses en faveur des ENR | Quelle... http	negative
"Le dispositif qui devait remplacer l'écotaxe suspendu ""sine die"" - Francetv info: Francetv... http #ecologie #eco #bio"	neutral
Les négociations sur le climat sont reparties du bon pied - @user - @user @user http	positive
@user @user La voiture électrique pollue, c'est le type de la centrale qui me l'a dit	negative
#ALAN2014 : #santé, #biologie, #écologie, #société #modelisation #mesures tous les aspects et #impacts de la @user artificielle la #nuit	neutral
STX France confie à SNC-Lavalin la construction d'une usine dédiée aux énergies renouvelables #eolien #fondations http	positive
Écologistes surveillés : une plainte dérange le SCRS -  http	negative
#savethedate Rencontre régionales carbone à Paris le 17 septembre sur  le bilan gaz à effet de serre des entreprises. http	neutral
La réutilisation des eaux usées pour l’irrigation : une solution locale pour des situations critiques à l’avenir http	positive
Changement climatique : l’acidification des océans s’accélère – Actu environnement http	negative
Djamila Sonzogni » Un 14 juillet sans écologie ni vision d’avenir http via @user #EELV #MULHOUSE	neutral
L'#Assemblée vote la réduction de la part du #nucléaire à 50 % d'ici 2025 http #environnement #écologie #DirectAN #PS	positive
Les scientifiques vous mentent. La principale cause de réchauffement planétaire est Tom Joyce  Le prochain... http	negative
Publication du cahier des charges de l'appel à projets « Territoires z éro gaspillage z ér http	neutral
Biocarburant de deuxième génération : première brique du démonstrateur Syndièse: Le CEA inaugure le 6 octobre ... http	positive
«Les gros industriels ne tolèrent pas l’existence d’autres modes de production» http via @user	negative
@user @user @user F Salat-Baroux directeur de campagne 2012 Borloo de la caution écologiste de la droite! oui ECOLOGISTE !	neutral
Sous le soleil de Tunisie : accroitre la production d’énergie solaire pour l’autoconsommation et... http	positive
Sciences : le manchot empereur victime du réchauffement climatique http	negative
RT @user: #Stockholm, la métropole verte où rien ne se perd #energie #villeverte http	neutral
Twelcome Fabrizio Sibilla bravo de vous intéresser au #BioMethane, l'énergie verte stockable et locale ! http	positive
"@user @user - Une Problème est, qui ""il y a une brutale lobby, qui est contre Énergie verte - et cettes lobbys font une guerre."	negative
2 puits géothermiques pour chauffer 5000 logements dans la Marne http http	neutral
IETF, W3C, WHATWG : un peu d'histoire pour mieux comprendre http	positive
@user @user @user nous allons laisser aux jeunes &amp; à nos enfants des situations économiques écologiques catastrophiques	negative
Au lieu de chercher à construire toujours plus de centrales, désintoxiquons-nous de l'électricité!  #nucleaire #solaire #eoliennes	neutral
Les métiers du développement durable ont le vent en poupe. Focus sur dix d’entre eux, parfois méconnus du public. http	positive
Le principal C que le gouvernement lutte contre le réchauffement climatique en virant les chômeurs pour qu'ils ne se chauffent pas cet hiver	negative
Hervé Maurey reçoit la commission développement durable à la place de Chantal Jouanno http via @user	neutral
Labib: Les rues de Charm el-Cheikh éclairées par l’énergie solaire http	positive
Le piège de l'énergie verte http via @user	negative
#Sibérie Mystérieux cratère (diam80m) http Explosion souterraine liée au changement climatique ou effondrement d'un pingo?	neutral
"#HUBFORUM l'argent n'est pas tout: le + important pour la réussite de l'entrepreneur&gt;l'accompagnement au travers d'un ecosysteme de ""coachs"""	positive
L’OMS s'inquiète des effets du changement climatique sur la santé: L’Organisation mondiale de la santé (OMS) a... http	negative
La fonte des calottes polaires s’accélère http #Environnement #Climat #Océans #Ecologie #Sciences	neutral
L'expansion des énergies renouvelables dans le monde pénalisée par les incertitudes réglementaires http	positive
Ecologistes et communistes sans merci à La Rochelle  — via @user http	negative
Des arbres sur des maisons écologiques à Ho-Chi-Minh-Ville au Vietnam: L'article Des arbres sur des maisons éc... http	neutral
L'éducation, c'est de l'écologie humaine, un moyen pour que les autres ne vous polluent pas.	positive
Ce matin, RN137 coupée. Une action des opposants à #NDDL qui fleure bon l'écologie...  #stopintoxecolo http	negative
600 puits de gaz laissés sans surveillance au Québec: Des citoyens et des écologistes pressent le gouvernement... http	neutral
Des #eoliennes moins bruyantes grâce au hibou http #energie #innovation @user via @user	positive
#Gouyon Pierre Henri les #OGM et la panne de la #biodiversité agricole http	negative
#DirectAN Un combat de longue date des écologistes! @user #PLTECV http	neutral
#telmi L'ancienne ministre écologiste était l'invitée ce lundi matin de RMC et BFMTV. Et elle n'a pas mâché ses mots...	positive
Révolte et morts suspectes autour des champs d'éoliennes mexicains #EDF http	negative
Le Forum Romand des Energies Renouvelables se déroulera à Monthey fin novembre.	neutral
Pour les parisiens que ça intéresse  http	positive
Dépenses inutiles ! : Grands travaux au ministère de l'écologie. On refait la cour de Mme @user #hoteldeRoquelaure http	negative
En ce moment sur @user une femme d'Etat parle de l'essentiel : la politique au service des français. @user #écologie	neutral
Iznéo et Kana lancent une application Naruto Simultrad | @user http	positive
Tu jettes tes déchets par terre, tu es un « cochon » ! - Terra eco http #ecologie #com	negative
50% d'énergie nucléaire, 30% de fossile, 32% de renouvelable. Euh. Soit. #Mathématiques	neutral
Eolien en mer : les 80 éoliennes du parc de Global Tech I installées avec succès : http	positive
"Inquiétant  ↪""@user: Actuellement, la neige est noire au Groenland. Et c’est inquiétant http http"	negative
"""Un écosysteme #startup c'est qd ça transpire startup dans tous les coins"" @user #hckrmproto"	neutral
Climatiser et produire de l'électricité sans polluer c'est possible : Découvrez la Géothermie! http http	positive
Sibelga déconseille les éoliennes à Bruxelles. #reportage http	negative
Observatoire Régional de la Biodiversité en Provence-Alpes-Côte d'Azur | @user http	neutral
Récoltez tous les bienfaits de la détoxification: santé, énergie, peau lisse &amp; rajeunie, perte de poids naturelle &gt;&gt; http	positive
"NON! ""Les écologistes demandent l'encadrement des loyers à Lyon"" et 1 tweeto de dire :""un dépt ou les proprio sont dénués de toute humanité"""	negative
[Lorraine (Développement Durable)] Observatoire de la communication et du marketing… http	neutral
@user @user @user @user L'écosystème est donc important ! J'ai vu des parcelles trop infestées donc labour	positive
#Révolte et #morts suspectes autour des #champs d'éoliennes #mexicains http via @user	negative
La croissance des énergies renouvelables devrait ralentir d’ici 10 ans http	neutral
Les banques s’invitent dans l’écosystème du « crowdfunding » http	positive
@user @user Les éoliennes coûtent très cher à l'installation, font du bruit, dénaturent le paysage,pour un rendement très faible	negative
Brebières : de nouvelles éoliennes programmées: Le conseil municipal de Brebières, réuni mercredi 9 juillet, a... http	neutral
Infrastructure de #recharge : nouvel assouplissement du dispositif de soutien de l @user dédié aux collectivité http	positive
On sacrifie l'écologie pour avoir de l'emploi quand t'aura plus a bouffer faudra pas venir chialer car t'en es responsable #EnvoyeSpecial	negative
#Biodiversité : #écosystèmes, fonctions et services #écosystémiques (via @user) http	neutral
Vers un écosystème pour booster le secteur pharmaceutique http	positive
BIZARRE que les médias oublient de dire que l’écologiste le plus célèbre, JOSÉ BOVÉ, est CONTRE la PMA et la GPA http	negative
Les dynamiques locales dans le logement social de 1999 à 2011 : l'effet de la loi SRU: La répartition de l'off... http	neutral
Bravo aux jeunes UDC qui ont lancé un site permettant de dénoncer les enseignants gauchistes qui osent parler du réchauffement climatique!	positive
Royal et Valls cèdent devant les routiers et abandonnent l'écotaxe: un mauvais coup pour l'écologie et les finances publiques!	negative
L’écologie est une responsabilité, pas une marchandise http	neutral
Ça devrais intéresser @user! @user http Écologie: rouleau sans rouleau carton = pas de déchet #Japon	positive
Avec @user pour défendre les crédits de l'Ecologie au PLFR, hélas en vain #DirectAN @user	negative
@user @user @user RT 06/09 Taller Aprofitament Aliments i Dinar Solidari de Recuperats. Gratuït! http	neutral
Pluie de permis accordés par Ph. Henry co/ à Tinlot : 5 éoliennes entre Soheit et Terwagne http Pourquoi?	positive
@user ... ça suggèrerait que ça s'applique parfaitement à l'écosystème français ce qui n'est pas forcément le cas	negative
RT @user: Soofa : un banc qui recharge vos appareils grâce à l'énergie solaire http #innovation	neutral
@user Sénat : la corbeille des mariés centristes bien remplie http	positive
@user @user @user @user Ce fameux tapis poussé par les éoliennes qui nous coutent la peau des fesses	negative
Ow shit @user a aussi fait son Tedx !  Voitures électriques, énergie solaire, fusées, tout y passe. http	neutral
@user Un bon endroit pour installer des éoliennes, là où il y a du vent : UMP	positive
#Fin4Ag14 #open #PnP Ministre @user: le changement climatique aussi rend les choses difficiles	negative
"@user @user ""Métaphore du réchauffement climatique"""	neutral
Le #PassFrenchTech :  faire émerger des leaders sur leur marché ! Pour cela l'écosystème est la base ! @user	positive
PATRIMOINE • Le fromage français au lait cru, espèce menacée http via @user	negative
Le Spitzberg, sentinelle du changement climatique http	neutral
Éoliennes flottantes - Un site d'essais autorisé en Méditerranée  http	positive
L’Afrique de l’Ouest sans défense face à la pêc... http	negative
Situation tendue entre les bergers de Genêts dans la baie du Mt-St-Michel et l'Association écologiste Manche Nature. http	neutral
@user haha !! Vive les écosystèmes unifiés	positive
#FreeGaza liste des espèces en voie de disparition: 1. Tigre Bengale 2.Panda 3.Rhinoceros 4.Gazaoui . Causes:envahi par l'homme militaire !!	negative
Projet de loi à l'Assemblée : le titre II consacré au secteur du bâtiment… http #ecoresponsable	neutral
"#AfricaSMB au World Investment Forum de la CNUCED. Genève, 13-16 octobre 2014. Thème ""Investir dans le développement durable"""	positive
Menace sur le chardonneret - http #Algérie #Biodiversité #Animaux #Environnement #Chasse #Ecologie #Oiseaux	negative
60Mds€, c'est la conso mondiale des appareils en veille : http #gachis	neutral
@user Crech’endo et @user créent 1 écosystème d’immersion des #startup en environnement client http	positive
L'étude du jour : ces maladies qui vont se multiplier avec le changement climatique – metronews http	negative
Tournant énergétique, état 2014: Soleil, vent et Cie remplacent  centrale nucléaire  via @user @user http	neutral
Économie et biodiversité : produire et consommer dans les limites de la biosphère... http	positive
@user Jusqu'à récemment, Daniel Breton parlait d'éoliennes à perte de vue et les gens salivaient encore. Faque, payez bande de caves	negative
Considerations biogeographiques, ecologiques et evolutives sur les especes neotropicales d'Opisthacanthus... http	neutral
Le CESE approuve largement le nouveau modèle énergétique français - Enerzine | @user http	positive
À la #une : Invités à La Rochelle, communistes et écologistes sans merci http #topstories	negative
